respondent_id,xyz_vaccine,seasonal_vaccine
37159,0.258267933,0.546321312
37160,0.353257476,0.696178091
37161,0.064347274,0.495946354
37162,0.443829742,0.91009519
37163,0.084150611,0.067275732
37164,0.278135873,0.755024174
37165,0.119264273,0.589651245
37166,0.660740339,0.407281747
37167,0.060757087,0.291049748
37168,0.117146441,0.602330939
37169,0.117596199,0.931603077
37170,0.356882988,0.622126271
37171,0.275236114,0.533672467
37172,0.106645922,0.369370114
37173,0.440669893,0.22414616
37174,0.171854868,0.656599932
37175,0.105304288,0.220111762
37176,0.406567712,0.726888298
37177,0.036979018,0.02581771
37178,0.090201708,0.326186368
37179,0.460150332,0.323669002
37180,0.249424086,0.705148949
37181,0.455862399,0.829541488
37182,0.145770521,0.441020805
37183,0.167601181,0.802679094
37184,0.312760241,0.46174579
37185,0.161524356,0.902948815
37186,0.16420594,0.630103493
37187,0.147233061,0.941653647
37188,0.074951806,0.223903592
37189,0.123669999,0.391755422
37190,0.150353345,0.346422478
37191,0.115560421,0.336338397
37192,0.103780927,0.199624165
37193,0.062514423,0.450514727
37194,0.1635759,0.736680725
37195,0.46693522,0.785220421
37196,0.094348452,0.546122478
37197,0.097849773,0.196331124
37198,0.232508799,0.818111808
37199,0.677793716,0.770208489
37200,0.229010875,0.321908146
37201,0.117947353,0.533472839
37202,0.131382594,0.942526292
37203,0.126336201,0.398233348
37204,0.095156785,0.256427338
37205,0.155685105,0.830059518
37206,0.107458244,0.343713115
37207,0.322254079,0.136344223
37208,0.398387058,0.747965654
37209,0.161802235,0.440054711
37210,0.118816508,0.296028086
37211,0.372314968,0.585468432
37212,0.066406835,0.145063773
37213,0.423410355,0.842675721
37214,0.041477819,0.103991162
37215,0.499560954,0.775109655
37216,0.106872386,0.713742079
37217,0.221362178,0.258115573
37218,0.10631332,0.58558311
37219,0.167879406,0.329812311
37220,0.143400955,0.287848979
37221,0.40052422,0.435632498
37222,0.069051468,0.180208273
37223,0.0719705,0.134264556
37224,0.090834793,0.769911227
37225,0.070632109,0.720077535
37226,0.158333675,0.578828002
37227,0.334214956,0.564836247
37228,0.125125619,0.727198909
37229,0.104947343,0.764636859
37230,0.202597292,0.674121018
37231,0.132920183,0.533788877
37232,0.205631292,0.138756498
37233,0.542966457,0.797861239
37234,0.116789063,0.509227398
37235,0.046906182,0.100478599
37236,0.807172255,0.920987968
37237,0.146275014,0.326939316
37238,0.173291416,0.449241785
37239,0.114264573,0.490484645
37240,0.061466419,0.28660014
37241,0.552786792,0.576250263
37242,0.275835671,0.862221266
37243,0.190555641,0.547413457
37244,0.44583462,0.800653182
37245,0.083506838,0.253420771
37246,0.22105906,0.811560979
37247,0.111835282,0.209629136
37248,0.562979361,0.22800655
37249,0.077816115,0.105655363
37250,0.116786853,0.138672404
37251,0.29632546,0.781283933
37252,0.691166774,0.803433169
37253,0.064326974,0.088664155
37254,0.562431062,0.884463578
37255,0.040993252,0.088691926
37256,0.410148643,0.354097415
37257,0.593510063,0.96756413
37258,0.111714897,0.263165638
37259,0.091224489,0.76202871
37260,0.145086364,0.28462202
37261,0.08565817,0.321307533
37262,0.105469696,0.314660569
37263,0.142001723,0.109844728
37264,0.056874156,0.037093741
37265,0.072392914,0.401266712
37266,0.135551407,0.633054149
37267,0.221269903,0.436680061
37268,0.586562382,0.966935467
37269,0.542302756,0.641947084
37270,0.395010212,0.586313872
37271,0.072581497,0.064011088
37272,0.163367754,0.471142214
37273,0.112349145,0.428291034
37274,0.108310805,0.561560714
37275,0.172220337,0.639365972
37276,0.284406042,0.459795245
37277,0.311835419,0.496427285
37278,0.537097038,0.854811671
37279,0.212984286,0.64092758
37280,0.177449941,0.222261258
37281,0.137445744,0.337592939
37282,0.086334694,0.65722243
37283,0.21736074,0.458135327
37284,0.130644012,0.263884567
37285,0.178406645,0.371811378
37286,0.26283524,0.460719305
37287,0.136156124,0.113084912
37288,0.147453884,0.240296618
37289,0.104067558,0.36285457
37290,0.049983835,0.151574414
37291,0.339030277,0.627896331
37292,0.08127941,0.23107399
37293,0.081156984,0.638960601
37294,0.197284073,0.490035234
37295,0.743099666,0.742474876
37296,0.075754297,0.136931171
37297,0.144198781,0.412572061
37298,0.206435476,0.510272309
37299,0.132327148,0.317311562
37300,0.060059287,0.424488145
37301,0.267677318,0.604432188
37302,0.109879074,0.632423494
37303,0.202612465,0.873005555
37304,0.11400408,0.090502882
37305,0.678556988,0.924526832
37306,0.421685826,0.548311042
37307,0.217748336,0.567936008
37308,0.180219377,0.229238869
37309,0.350165886,0.813978764
37310,0.211345383,0.831678449
37311,0.11661097,0.17163725
37312,0.054109486,0.138386136
37313,0.374295833,0.538635076
37314,0.09168527,0.663734724
37315,0.199746577,0.389858066
37316,0.08437679,0.532676946
37317,0.090710642,0.317978822
37318,0.173884409,0.237521205
37319,0.048431149,0.078595361
37320,0.061971317,0.04470757
37321,0.440826084,0.517972866
37322,0.158407771,0.160934396
37323,0.088480966,0.329489292
37324,0.198916985,0.299071715
37325,0.07024231,0.2268549
37326,0.279862909,0.417537948
37327,0.510438508,0.833484586
37328,0.080659962,0.704159495
37329,0.230349909,0.787882977
37330,0.182914881,0.526790089
37331,0.125559806,0.747027883
37332,0.382951124,0.858947402
37333,0.074605484,0.178193508
37334,0.430253364,0.219745174
37335,0.068692829,0.120379445
37336,0.122041053,0.700607461
37337,0.173703874,0.579625687
37338,0.174105899,0.765243274
37339,0.104412309,0.203171883
37340,0.277561333,0.707656056
37341,0.120372806,0.053615281
37342,0.122111853,0.139170544
37343,0.071556574,0.919558835
37344,0.109319599,0.123687881
37345,0.188108397,0.628994214
37346,0.181582751,0.457984003
37347,0.124109095,0.559801938
37348,0.429874301,0.645101395
37349,0.123005124,0.166945451
37350,0.12693594,0.457141795
37351,0.158786653,0.223978047
37352,0.220711644,0.380050934
37353,0.219545021,0.667489963
37354,0.26644418,0.874445899
37355,0.053850506,0.243248933
37356,0.117295167,0.527924551
37357,0.826529866,0.845462461
37358,0.198512438,0.865157886
37359,0.129762177,0.686601084
37360,0.069714721,0.244656183
37361,0.102758146,0.229263216
37362,0.481587234,0.690759524
37363,0.110200176,0.548372145
37364,0.075873359,0.094857861
37365,0.398207282,0.591465145
37366,0.166271592,0.933179066
37367,0.50983317,0.752642564
37368,0.463291168,0.661275256
37369,0.092972572,0.268197368
37370,0.104918447,0.186953557
37371,0.474822874,0.806627032
37372,0.193925162,0.697748048
37373,0.129354603,0.243847377
37374,0.279990085,0.386604859
37375,0.363706233,0.326181387
37376,0.11776998,0.692258872
37377,0.106809488,0.591281608
37378,0.27758979,0.054305589
37379,0.185668127,0.497949922
37380,0.075260001,0.508349981
37381,0.231341007,0.867813943
37382,0.11366239,0.592907824
37383,0.402995682,0.613884882
37384,0.488751711,0.766884216
37385,0.244643306,0.566370915
37386,0.151422667,0.255376709
37387,0.193997866,0.707219398
37388,0.154379822,0.726206616
37389,0.512627793,0.676169916
37390,0.043657409,0.102677758
37391,0.444040517,0.539767694
37392,0.178032786,0.472519252
37393,0.094232902,0.489414989
37394,0.114447455,0.350979405
37395,0.116019557,0.404846754
37396,0.090363554,0.625125517
37397,0.086289454,0.244960996
37398,0.11256682,0.386474325
37399,0.050552589,0.149587361
37400,0.194667689,0.175537314
37401,0.236480449,0.477454086
37402,0.053478809,0.030194364
37403,0.038595468,0.037613567
37404,0.225026679,0.665023496
37405,0.140066231,0.552282719
37406,0.472045655,0.846500901
37407,0.275844925,0.037781307
37408,0.086174179,0.540454681
37409,0.29859785,0.789303696
37410,0.161595834,0.298611775
37411,0.130267854,0.635389344
37412,0.111698748,0.17561833
37413,0.139230062,0.204359236
37414,0.121271212,0.533765922
37415,0.364033661,0.435990913
37416,0.317743695,0.430472851
37417,0.077278521,0.202412654
37418,0.205105269,0.646957158
37419,0.093068851,0.691042072
37420,0.692257922,0.391826126
37421,0.269015783,0.391726392
37422,0.638469802,0.916231928
37423,0.110936238,0.24456059
37424,0.370068427,0.66665705
37425,0.058228894,0.5169124
37426,0.145398796,0.105289683
37427,0.062964755,0.11196922
37428,0.125186202,0.149430762
37429,0.383943036,0.513332652
37430,0.385357223,0.939663483
37431,0.122345667,0.170359225
37432,0.52343098,0.870998528
37433,0.086746204,0.407045024
37434,0.106820977,0.417257943
37435,0.091090875,0.387917729
37436,0.166056201,0.83710294
37437,0.209251846,0.342575113
37438,0.113047035,0.227480255
37439,0.096339396,0.508929949
37440,0.058376067,0.111040526
37441,0.075133336,0.814102717
37442,0.572430902,0.446907261
37443,0.145108464,0.202852636
37444,0.703210508,0.557351206
37445,0.836198084,0.94750791
37446,0.103267185,0.961875734
37447,0.248815128,0.515581963
37448,0.10485953,0.490900318
37449,0.070145354,0.163344874
37450,0.056854759,0.082769458
37451,0.143196271,0.811564114
37452,0.238239,0.939805806
37453,0.180780215,0.650314865
37454,0.097842301,0.239119446
37455,0.414342215,0.251301569
37456,0.17204512,0.466420192
37457,0.086598693,0.51467965
37458,0.086844686,0.404782349
37459,0.306470218,0.421409006
37460,0.124962595,0.174866491
37461,0.262819464,0.393246609
37462,0.294182273,0.501963465
37463,0.17454158,0.487632033
37464,0.098401008,0.310369511
37465,0.166202848,0.415562087
37466,0.187781258,0.342645625
37467,0.218213838,0.311344935
37468,0.202061751,0.334736843
37469,0.158579326,0.265024384
37470,0.056950833,0.055551657
37471,0.110121251,0.739491294
37472,0.077324051,0.166461734
37473,0.164649647,0.192405636
37474,0.168228885,0.338489467
37475,0.270143858,0.913751148
37476,0.096199366,0.656230513
37477,0.093291945,0.355210318
37478,0.208619602,0.435155736
37479,0.538765913,0.870406241
37480,0.092402796,0.251187107
37481,0.107700235,0.118951919
37482,0.07250099,0.448492235
37483,0.081960958,0.206404314
37484,0.115568106,0.255507489
37485,0.679475704,0.943558384
37486,0.108270905,0.243911747
37487,0.143584931,0.671852293
37488,0.15128902,0.228082936
37489,0.215440687,0.878320008
37490,0.066103623,0.051271788
37491,0.060691498,0.138582385
37492,0.512930579,0.832701451
37493,0.313309651,0.749121335
37494,0.208321752,0.761159059
37495,0.261207514,0.76621286
37496,0.206612102,0.607421097
37497,0.13803862,0.58751189
37498,0.072512336,0.389388789
37499,0.191581995,0.267997973
37500,0.126749068,0.754043397
37501,0.116923252,0.139300546
37502,0.124695398,0.730916628
37503,0.105209928,0.197425904
37504,0.08931241,0.361259761
37505,0.271887474,0.327632734
37506,0.616239932,0.885164607
37507,0.141145985,0.61589157
37508,0.511598197,0.868793109
37509,0.478416717,0.87467995
37510,0.067243495,0.238657322
37511,0.120434784,0.320604731
37512,0.123316041,0.35670663
37513,0.091305951,0.30125894
37514,0.166785404,0.810499883
37515,0.086391414,0.430696284
37516,0.051493266,0.720952268
37517,0.135385787,0.716361141
37518,0.233670599,0.141019984
37519,0.113065634,0.148186325
37520,0.152218344,0.880479868
37521,0.474459186,0.843369278
37522,0.081874089,0.159450997
37523,0.24868198,0.494789093
37524,0.173992087,0.299881075
37525,0.061101772,0.194267069
37526,0.282105807,0.63236292
37527,0.752065934,0.733505649
37528,0.160412807,0.469237015
37529,0.14179979,0.662226894
37530,0.22607312,0.855660158
37531,0.064356281,0.350260615
37532,0.119251873,0.387710566
37533,0.136490387,0.117350113
37534,0.117594793,0.135156615
37535,0.157396423,0.383030636
37536,0.136749295,0.21561118
37537,0.212987938,0.141761468
37538,0.072844302,0.111173281
37539,0.101314464,0.130609903
37540,0.162611574,0.87916708
37541,0.06136411,0.199819447
37542,0.066074654,0.201279528
37543,0.271167507,0.136520452
37544,0.356211707,0.804696268
37545,0.072243616,0.187488469
37546,0.323280571,0.413492205
37547,0.653836995,0.747664388
37548,0.038373755,0.208472647
37549,0.140256924,0.550487652
37550,0.556564874,0.631163014
37551,0.142162071,0.234409715
37552,0.086264723,0.111197536
37553,0.320241336,0.804956347
37554,0.457429487,0.516434563
37555,0.19123331,0.496453265
37556,0.293222929,0.622716626
37557,0.092205828,0.279620847
37558,0.737160218,0.982543131
37559,0.123548744,0.476113316
37560,0.071919137,0.279002538
37561,0.165912174,0.70327966
37562,0.052036799,0.091374549
37563,0.148446546,0.423364932
37564,0.119648191,0.197523018
37565,0.349417076,0.645399142
37566,0.153410891,0.270635931
37567,0.043614809,0.117254417
37568,0.092282399,0.301781591
37569,0.17202091,0.097827349
37570,0.218826123,0.203150443
37571,0.50586513,0.722168754
37572,0.279244095,0.456276425
37573,0.089172726,0.256571248
37574,0.137518273,0.310684357
37575,0.119586346,0.659234686
37576,0.195451844,0.556143603
37577,0.200286332,0.485297243
37578,0.10290799,0.102076913
37579,0.119473149,0.639770037
37580,0.366900579,0.619064454
37581,0.147820463,0.425450637
37582,0.319692908,0.589681354
37583,0.154738901,0.544673916
37584,0.101300323,0.154083463
37585,0.108103148,0.095783553
37586,0.413384178,0.86446435
37587,0.094203712,0.278562628
37588,0.173898691,0.488281563
37589,0.128704565,0.184898167
37590,0.512314832,0.648330311
37591,0.41580182,0.743384847
37592,0.397715312,0.838329773
37593,0.075773163,0.292990607
37594,0.115918662,0.080868357
37595,0.095861296,0.288748577
37596,0.433541691,0.787267236
37597,0.223279355,0.624564537
37598,0.112037685,0.323624156
37599,0.195607825,0.679353912
37600,0.072361462,0.108537025
37601,0.453435795,0.860884177
37602,0.307638609,0.684094356
37603,0.128861826,0.456593592
37604,0.140847456,0.674196166
37605,0.188186143,0.732623662
37606,0.276527549,0.234182474
37607,0.055105047,0.520171635
37608,0.303596153,0.428414248
37609,0.157920139,0.372628809
37610,0.132282773,0.582174097
37611,0.432695131,0.221436392
37612,0.615908992,0.772480249
37613,0.275990591,0.728129055
37614,0.122102095,0.645437714
37615,0.107858433,0.416158169
37616,0.13137952,0.182843784
37617,0.124402356,0.195906676
37618,0.305848058,0.273605345
37619,0.125410457,0.038692092
37620,0.498559013,0.666790462
37621,0.133012397,0.758508548
37622,0.045594041,0.096923953
37623,0.291349769,0.758714186
37624,0.144292774,0.614555052
37625,0.153345186,0.462394025
37626,0.096289104,0.338335804
37627,0.123231595,0.668678253
37628,0.507043198,0.169041883
37629,0.107844596,0.462071263
37630,0.067420238,0.04160268
37631,0.129445385,0.637804119
37632,0.425023384,0.835399313
37633,0.447471043,0.410785426
37634,0.194043103,0.28322905
37635,0.105379091,0.521989894
37636,0.133610694,0.281833057
37637,0.245074347,0.594989319
37638,0.11033633,0.330889573
37639,0.108473173,0.309416513
37640,0.117958431,0.705377123
37641,0.152092011,0.715384556
37642,0.166265203,0.837308642
37643,0.301445768,0.309319471
37644,0.107876513,0.248977791
37645,0.070603376,0.134472928
37646,0.145966808,0.89901784
37647,0.084869164,0.576518531
37648,0.223876268,0.478730583
37649,0.121313618,0.381836711
37650,0.418606,0.981135685
37651,0.255073169,0.603894374
37652,0.137128637,0.283708869
37653,0.133082192,0.916663644
37654,0.258454885,0.22465726
37655,0.487357515,0.812964065
37656,0.101038312,0.717419138
37657,0.119292823,0.276681042
37658,0.117603384,0.532709105
37659,0.147156022,0.522398067
37660,0.159127413,0.355925505
37661,0.082024979,0.158170309
37662,0.076883621,0.273463281
37663,0.27287182,0.382853949
37664,0.723203006,0.8792605
37665,0.153487054,0.577792375
37666,0.38377529,0.927744279
37667,0.05936001,0.082280507
37668,0.34477194,0.683595858
37669,0.074227951,0.268376045
37670,0.161692895,0.752969532
37671,0.079850112,0.14116411
37672,0.106265561,0.445137876
37673,0.148654354,0.278796627
37674,0.424034179,0.404677456
37675,0.179144122,0.059645877
37676,0.099686963,0.611728286
37677,0.228867512,0.484981063
37678,0.176011051,0.628660298
37679,0.477438214,0.249218192
37680,0.096265998,0.455057999
37681,0.097906241,0.237137859
37682,0.131122266,0.30400553
37683,0.112301318,0.88835873
37684,0.43045654,0.615800754
37685,0.13811596,0.028302975
37686,0.103011346,0.280037731
37687,0.262397328,0.742123442
37688,0.073805206,0.193498284
37689,0.235339337,0.157405256
37690,0.06031866,0.152624449
37691,0.286248102,0.587977231
37692,0.622476236,0.585519157
37693,0.330933256,0.855888398
37694,0.661547153,0.956318743
37695,0.450114137,0.898576892
37696,0.140839289,0.846348226
37697,0.170483909,0.409609922
37698,0.35652893,0.551958182
37699,0.156003595,0.145984746
37700,0.172977009,0.687828494
37701,0.229710453,0.518315821
37702,0.127463479,0.642842565
37703,0.168035661,0.259345348
37704,0.170159738,0.512069322
37705,0.118938071,0.370898874
37706,0.119499993,0.425499413
37707,0.076532449,0.401204468
37708,0.285162239,0.627156806
37709,0.074199391,0.441037366
37710,0.326433947,0.046814077
37711,0.108760372,0.137069478
37712,0.311876843,0.487209852
37713,0.284168156,0.873745684
37714,0.860649352,0.877545349
37715,0.232599536,0.375763402
37716,0.103812681,0.553968781
37717,0.137907139,0.306873619
37718,0.100681224,0.871935331
37719,0.193765416,0.737783825
37720,0.185745749,0.78380846
37721,0.342201612,0.798136734
37722,0.589424727,0.686149354
37723,0.115708326,0.562188546
37724,0.385488216,0.813071479
37725,0.080695401,0.24231505
37726,0.119609361,0.164696874
37727,0.131362185,0.280209682
37728,0.274945901,0.563033534
37729,0.102128863,0.319710639
37730,0.163070647,0.408639921
37731,0.097064977,0.773831809
37732,0.195418693,0.293252769
37733,0.110781001,0.186064345
37734,0.187311767,0.451713396
37735,0.074157938,0.093477776
37736,0.090047075,0.138490108
37737,0.065781822,0.264454173
37738,0.136430102,0.512131942
37739,0.188584477,0.700518763
37740,0.486657345,0.833428234
37741,0.46604167,0.359673917
37742,0.150495524,0.226980256
37743,0.087983788,0.260905017
37744,0.033776941,0.079123167
37745,0.068619582,0.048784187
37746,0.362679504,0.640930694
37747,0.103248564,0.125907862
37748,0.265377399,0.363698753
37749,0.351719474,0.715104032
37750,0.158499866,0.747138722
37751,0.424718588,0.781560095
37752,0.207899586,0.282243362
37753,0.197303753,0.367538075
37754,0.093267896,0.157550654
37755,0.174444196,0.679597427
37756,0.272862323,0.398734114
37757,0.379241673,0.638652156
37758,0.221156255,0.917336858
37759,0.076636776,0.204257964
37760,0.215602687,0.599975124
37761,0.186535413,0.45336585
37762,0.178862829,0.420297826
37763,0.237534699,0.378597844
37764,0.091604025,0.61070131
37765,0.124405803,0.333862023
37766,0.166049888,0.398144556
37767,0.49830062,0.783541944
37768,0.103288523,0.478871683
37769,0.124487832,0.220459821
37770,0.074282874,0.155497077
37771,0.099362721,0.717713681
37772,0.12557524,0.341293197
37773,0.103302814,0.380657887
37774,0.120530482,0.735019475
37775,0.379536545,0.805736442
37776,0.65146393,0.760891232
37777,0.471463412,0.58875111
37778,0.233326162,0.826463413
37779,0.111965242,0.393213456
37780,0.12000073,0.719595186
37781,0.107449798,0.425323331
37782,0.105274189,0.111899979
37783,0.423208185,0.696930687
37784,0.721316464,0.925094502
37785,0.672011467,0.943253423
37786,0.4240772,0.243244943
37787,0.095295264,0.403079367
37788,0.608016894,0.711592536
37789,0.096526148,0.327431776
37790,0.092754463,0.307085712
37791,0.452214327,0.723292489
37792,0.102262683,0.293320814
37793,0.123487164,0.719012102
37794,0.133528178,0.104549334
37795,0.083721231,0.359049663
37796,0.09766567,0.015578261
37797,0.105034531,0.265864728
37798,0.50771229,0.686163821
37799,0.145065301,0.541095597
37800,0.236107723,0.184487638
37801,0.063218018,0.057551645
37802,0.156204433,0.486385125
37803,0.531342528,0.766725968
37804,0.124154365,0.509728245
37805,0.073001966,0.094403362
37806,0.172723399,0.606694321
37807,0.08224619,0.530055636
37808,0.142450178,0.559520447
37809,0.081027022,0.172406963
37810,0.207846452,0.371746318
37811,0.182543571,0.789815845
37812,0.141744791,0.135942225
37813,0.104223152,0.94248127
37814,0.328883307,0.720368103
37815,0.159529727,0.706769342
37816,0.059488933,0.06861587
37817,0.212647118,0.647194953
37818,0.384759664,0.538396753
37819,0.164839787,0.476280901
37820,0.104767165,0.227124516
37821,0.10793431,0.487210949
37822,0.121606871,0.512075447
37823,0.741407134,0.628016997
37824,0.122262124,0.612748622
37825,0.126801772,0.147850499
37826,0.234933508,0.832774707
37827,0.174499737,0.847079987
37828,0.092292434,0.062428118
37829,0.128049078,0.346364677
37830,0.085961853,0.282706967
37831,0.084704284,0.682199822
37832,0.065224052,0.056911998
37833,0.197488889,0.696043415
37834,0.048312573,0.051431365
37835,0.490825953,0.861010696
37836,0.122103781,0.581572149
37837,0.068945927,0.060005507
37838,0.147839493,0.832450153
37839,0.343303432,0.254598227
37840,0.173662177,0.367683686
37841,0.258203836,0.291534186
37842,0.277040561,0.497660345
37843,0.55156525,0.673932193
37844,0.168208275,0.62470197
37845,0.274722766,0.289641305
37846,0.212352792,0.256451307
37847,0.097721882,0.408554034
37848,0.121313446,0.628706322
37849,0.148641193,0.385644787
37850,0.275767972,0.529626761
37851,0.389240831,0.886105432
37852,0.170127967,0.898504584
37853,0.364217822,0.58720043
37854,0.157969911,0.319850452
37855,0.164914776,0.354470747
37856,0.145208916,0.45688392
37857,0.092836806,0.195190316
37858,0.054587726,0.037111286
37859,0.383829907,0.904415689
37860,0.150106636,0.637044277
37861,0.115627145,0.22875116
37862,0.190139713,0.590772034
37863,0.100636425,0.332211753
37864,0.149891256,0.463006876
37865,0.089401899,0.369336362
37866,0.440961166,0.827555073
37867,0.477694947,0.924985112
37868,0.23965623,0.341557506
37869,0.092733008,0.848939755
37870,0.132980563,0.180308242
37871,0.10424286,0.548599306
37872,0.383471213,0.368165755
37873,0.302024316,0.515132807
37874,0.190196906,0.340111735
37875,0.24806266,0.691858486
37876,0.530144947,0.475041745
37877,0.431946847,0.763644562
37878,0.244125766,0.794033428
37879,0.220007988,0.419519189
37880,0.167654233,0.839651304
37881,0.436107723,0.740343596
37882,0.044208775,0.029610242
37883,0.313192508,0.613677644
37884,0.19708707,0.812945755
37885,0.219706391,0.666937964
37886,0.11282391,0.925415002
37887,0.455616862,0.874580123
37888,0.48001684,0.558270247
37889,0.117470553,0.367985849
37890,0.683879718,0.943557158
37891,0.083445125,0.104173729
37892,0.170928196,0.660033655
37893,0.091724913,0.176808276
37894,0.158641046,0.423794623
37895,0.054254999,0.201592206
37896,0.425954109,0.55920747
37897,0.108125237,0.471599307
37898,0.105666603,0.160789429
37899,0.067104115,0.403461329
37900,0.684369821,0.551522973
37901,0.126773112,0.136534481
37902,0.436861964,0.809151967
37903,0.450403922,0.850444604
37904,0.429625784,0.656826252
37905,0.044840205,0.016931661
37906,0.086582834,0.100297903
37907,0.464284978,0.808365681
37908,0.169626665,0.293731862
37909,0.252788348,0.868040645
37910,0.558130165,0.976303324
37911,0.43176849,0.589962826
37912,0.304720183,0.690071828
37913,0.099005778,0.33741687
37914,0.093999848,0.266474961
37915,0.105593879,0.374632412
37916,0.137565358,0.597243774
37917,0.306538419,0.267393195
37918,0.084531417,0.082495826
37919,0.117024314,0.404482796
37920,0.111796599,0.654276273
37921,0.079578104,0.262580605
37922,0.074448221,0.137819605
37923,0.139229491,0.793324144
37924,0.200297261,0.710857264
37925,0.185350564,0.560370183
37926,0.484425538,0.959792304
37927,0.261701364,0.73689383
37928,0.375985556,0.439004284
37929,0.519668542,0.641865373
37930,0.268019953,0.817154467
37931,0.155612137,0.188731969
37932,0.059441326,0.190696136
37933,0.237170082,0.358657201
37934,0.0774428,0.231230438
37935,0.415376713,0.960578387
37936,0.457593254,0.535810494
37937,0.075989803,0.736604879
37938,0.201218479,0.824582381
37939,0.165562615,0.676573203
37940,0.12855173,0.465784682
37941,0.174726235,0.375055218
37942,0.104342327,0.460620626
37943,0.21472325,0.451119671
37944,0.11726447,0.191199435
37945,0.083257447,0.059711288
37946,0.266630167,0.237514281
37947,0.506359235,0.871564191
37948,0.071087889,0.146434247
37949,0.049069961,0.048192474
37950,0.140052322,0.148113802
37951,0.090448775,0.134343119
37952,0.10545839,0.219978552
37953,0.102261746,0.811388486
37954,0.086423682,0.353836203
37955,0.38003267,0.819235021
37956,0.729607795,0.611732748
37957,0.174834534,0.280721245
37958,0.43217703,0.321261
37959,0.054451763,0.363728457
37960,0.674083947,0.773753908
37961,0.364577607,0.865410043
37962,0.110655207,0.32245793
37963,0.16344567,0.913733001
37964,0.579455971,0.90210561
37965,0.065119506,0.593312328
37966,0.116711836,0.266935386
37967,0.065052424,0.034751219
37968,0.13436859,0.552499209
37969,0.113068995,0.863810001
37970,0.10290671,0.36519549
37971,0.277270037,0.387929906
37972,0.098777682,0.227292904
37973,0.109680096,0.633255377
37974,0.133671868,0.780827731
37975,0.116938966,0.449787466
37976,0.126869071,0.058568851
37977,0.111495557,0.420705858
37978,0.501246377,0.576241675
37979,0.124315326,0.127865051
37980,0.098012868,0.508591445
37981,0.162215627,0.435386226
37982,0.229414921,0.315680714
37983,0.06862082,0.188385543
37984,0.872889029,0.644539459
37985,0.617955307,0.879277062
37986,0.112877095,0.535955699
37987,0.442476568,0.570398555
37988,0.20689505,0.320471595
37989,0.442697412,0.720195509
37990,0.269284645,0.567352145
37991,0.235485328,0.549773574
37992,0.126329051,0.500716258
37993,0.672952488,0.964218353
37994,0.184719817,0.786886223
37995,0.100132174,0.156496199
37996,0.160898842,0.41100464
37997,0.103460048,0.142332051
37998,0.067179327,0.170346132
37999,0.118911538,0.929899095
38000,0.167517699,0.196356753
38001,0.151797514,0.705129345
38002,0.175032459,0.377725775
38003,0.182141821,0.553294333
38004,0.139530718,0.63562618
38005,0.072509689,0.1470245
38006,0.114667566,0.471372806
38007,0.067234452,0.362922175
38008,0.126785627,0.241664742
38009,0.136106511,0.268831358
38010,0.076521703,0.473302317
38011,0.122160268,0.517730926
38012,0.144811599,0.339228132
38013,0.38352803,0.808956257
38014,0.209948165,0.686352699
38015,0.1354198,0.946388981
38016,0.137811133,0.071780089
38017,0.087431375,0.179166649
38018,0.169043343,0.273344116
38019,0.806940263,0.935965843
38020,0.237326801,0.858046712
38021,0.462185461,0.607001324
38022,0.10519714,0.698081519
38023,0.05265746,0.030752599
38024,0.253128946,0.913820896
38025,0.146631273,0.317540306
38026,0.116227353,0.739612281
38027,0.274120569,0.799038551
38028,0.282540331,0.311586508
38029,0.109132746,0.593127314
38030,0.119869406,0.200338831
38031,0.116979597,0.246770117
38032,0.105998623,0.122023748
38033,0.101593355,0.637214597
38034,0.05177161,0.038586733
38035,0.177369608,0.109181479
38036,0.133858467,0.513036203
38037,0.093531592,0.277621816
38038,0.204238739,0.579506679
38039,0.219783893,0.685853729
38040,0.186314866,0.233032084
38041,0.103079272,0.244166967
38042,0.106017066,0.384339535
38043,0.40541663,0.383116243
38044,0.164752483,0.189139672
38045,0.098343659,0.091741269
38046,0.263221713,0.77671691
38047,0.131959869,0.612588825
38048,0.106871464,0.532028044
38049,0.224121195,0.420923024
38050,0.080282768,0.235619067
38051,0.110730361,0.572799837
38052,0.207936901,0.646657708
38053,0.142164499,0.142874222
38054,0.105840265,0.164098959
38055,0.19775941,0.100491917
38056,0.261561254,0.858501827
38057,0.160047727,0.301250344
38058,0.074022893,0.417219718
38059,0.069816666,0.141441045
38060,0.46553198,0.903905225
38061,0.111814601,0.414664186
38062,0.066226335,0.060491287
38063,0.386436797,0.761335997
38064,0.232604523,0.479980379
38065,0.47290236,0.631216232
38066,0.160692918,0.713899804
38067,0.209592245,0.332316036
38068,0.199026947,0.169894349
38069,0.134180405,0.606553369
38070,0.576105379,0.700940122
38071,0.184616773,0.490690106
38072,0.119614478,0.693833794
38073,0.40879232,0.854483137
38074,0.207793286,0.502469187
38075,0.240419058,0.242101747
38076,0.144764541,0.890314134
38077,0.109785206,0.234473926
38078,0.399325304,0.67114717
38079,0.069073233,0.384429008
38080,0.33032129,0.322079845
38081,0.127963791,0.429874622
38082,0.068899883,0.204454262
38083,0.061758534,0.052500319
38084,0.259092995,0.409635219
38085,0.077791011,0.387918277
38086,0.199927138,0.406031475
38087,0.174814689,0.144967727
38088,0.191188574,0.513641078
38089,0.122401144,0.759112274
